id,coordinate,address,typeSummary,iconName,location_name,price,formatted_price,price_per_area,fee,sale_date,asked_price,rooms,living_space,supplemental_area,url,land_area,formatted_price_change_percentage,broker_logo_url
1306661,"[59.33733102180005,18.030717300383408]","Kungsholms strand 141, 1 / 2 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 3 600 000 kr</span>,Slutpris 3 600 000 kr,80 000 kr/m²,1 916 kr/mån,Såld 2020-12-16,Begärt pris 3 350 000 kr,2 rum,45 m²,null,"/salda/lagenhet-2rum-kungsholmen-kungsholms-strand-stockholms-kommun-kungsholms-strand-141,-1-2-tr-1306661",null,+7 %,https://bilder.hemnet.se/images/broker_logo_2/f8/ce/f8ce703998adb48113f2d029952181ab.png
1306684,"[59.33560771570402,17.999572258474977]",Lidnersgatan 12B,Bostadsrättslägenhet,bostadsratt,"Kristineberg, Stockholm",<span class='sold-for'>Slutpris 2 950 000 kr</span>,Slutpris 2 950 000 kr,89 394 kr/m²,2 555 kr/mån,Såld 2020-12-16,Begärt pris 2 495 000 kr,2 rum,33 m²,null,/salda/lagenhet-2rum-kristineberg-stockholms-kommun-lidnersgatan-12b-1306684,null,+18 %,https://bilder.hemnet.se/images/broker_logo_2/8c/23/8c239b600e72beaa3a82d1778b7217cf.png
1306756,"[59.328177528118374,18.0486648805538]",Hantverkargatan 9,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 3 450 000 kr</span>,Slutpris 3 450 000 kr,98 571 kr/m²,1 504 kr/mån,Såld 2020-12-16,Begärt pris 3 250 000 kr,1 rum,35 m²,null,/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-hantverkargatan-9-1306756,null,+6 %,https://bilder.hemnet.se/images/broker_logo_2/09/8d/098d01e00641ae617706acaf23bb6915.png
1306838,"[59.330303974912326,18.03765307275393]",Gambrinusgatan 5,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 3 450 000 kr</span>,Slutpris 3 450 000 kr,84 146 kr/m²,2 359 kr/mån,Såld 2020-12-16,Begärt pris 3 495 000 kr,2 rum,41 m²,null,/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-gambrinusgatan-5-1306838,null,-1 %,https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png
1306934,"[59.336808577796994,18.026132635672067]",Alströmergatan 32I,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 4 225 000 kr</span>,Slutpris 4 225 000 kr,100 595 kr/m²,2 097 kr/mån,Såld 2020-12-16,Begärt pris 3 750 000 kr,2 rum,42 m²,null,/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-alstromergatan-32i-1306934,null,+13 %,https://bilder.hemnet.se/images/broker_logo_2/45/12/4512f7eb77c66e721ba9d52777e74d52.png
1307031,"[59.333214858750935,18.036910616699394]","Parkgatan 6, 2tr ö.g",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 4 050 000 kr</span>,Slutpris 4 050 000 kr,115 714 kr/m²,1 567 kr/mån,Såld 2020-12-17,Begärt pris 3 450 000 kr,2 rum,35 m²,null,"/salda/lagenhet-2rum-kungsholmen-fridhemsplan-stockholms-kommun-parkgatan-6,-2tr-o,g-1307031",null,+17 %,https://bilder.hemnet.se/images/broker_logo_2/b6/56/b656d8b9f26d099a415a7546b5d620a2.png
1307179,"[59.33723642602448,18.031306918810383]","Kungsholms strand 137, 4tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 4 300 000 kr</span>,Slutpris 4 300 000 kr,93 478 kr/m²,2 255 kr/mån,Såld 2020-12-17,Begärt pris 3 750 000 kr,"1,5 rum",46 m²,null,"/salda/lagenhet-1,5rum-kungsholmen-kungsholms-strand-stockholms-kommun-kungsholms-strand-137,-4tr-1307179",null,+15 %,https://bilder.hemnet.se/images/broker_logo_2/f8/ce/f8ce703998adb48113f2d029952181ab.png
1307191,"[59.32643616930298,18.020426851180176]","Fyrverkarbacken 27, 4 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 4 950 000 kr</span>,Slutpris 4 950 000 kr,75 000 kr/m²,3 379 kr/mån,Såld 2020-12-17,Begärt pris 4 700 000 kr,3 rum,66 m²,null,"/salda/lagenhet-3rum-kungsholmen-stockholms-kommun-fyrverkarbacken-27,-4-tr-1307191",null,+5 %,https://bilder.hemnet.se/images/broker_logo_2/d0/d1/d0d15b52be14775108dc9a3b1f65a37d.jpg
1307192,"[59.33670462721778,18.0267390132522]",Alströmergatan 32T,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 4 220 000 kr</span>,Slutpris 4 220 000 kr,86 122 kr/m²,2 415 kr/mån,Såld 2020-12-17,Begärt pris 3 795 000 kr,2 rum,49 m²,null,/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-alstromergatan-32t-1307192,null,+11 %,https://bilder.hemnet.se/images/broker_logo_2/6d/b7/6db7ae1ac6c88bf6ac19132d9c93fc93.png
1307199,"[59.33045769607934,18.00351449229393]",Frödingsvägen 9,Bostadsrättslägenhet,bostadsratt,"Fredhäll, Stockholm",<span class='sold-for'>Slutpris 3 360 000 kr</span>,Slutpris 3 360 000 kr,85 063 kr/m²,2 173 kr/mån,Såld 2020-12-17,Begärt pris 2 995 000 kr,2 rum,"39,5 m²",null,/salda/lagenhet-2rum-kungsholmen-fredhall-stockholms-kommun-frodingsvagen-9-1307199,null,+12 %,https://bilder.hemnet.se/images/broker_logo_2/73/c6/73c63376473b74a25e13711a82fcae60.png
1307242,"[59.329986636235205,18.004457692410025]",Rålambsvägen 50,Bostadsrättslägenhet,bostadsratt,"Fredhäll, Stockholm",<span class='sold-for'>Slutpris 2 700 000 kr</span>,Slutpris 2 700 000 kr,81 818 kr/m²,1 803 kr/mån,Såld 2020-12-17,Begärt pris 2 350 000 kr,1 rum,33 m²,null,/salda/lagenhet-1rum-fredhall-stockholms-kommun-ralambsvagen-50-1307242,null,+15 %,https://bilder.hemnet.se/images/broker_logo_2/6d/b7/6db7ae1ac6c88bf6ac19132d9c93fc93.png
1307270,"[59.33560771570402,17.999572258474977]",Lidnersgatan 12,Bostadsrättslägenhet,bostadsratt,"Kristineberg, Stockholm",<span class='sold-for'>Slutpris 2 900 000 kr</span>,Slutpris 2 900 000 kr,87 879 kr/m²,2 553 kr/mån,Såld 2020-12-17,Begärt pris 2 900 000 kr,1 rum,33 m²,null,/salda/lagenhet-1rum-kristineberg-stockholms-kommun-lidnersgatan-12-1307270,null,,https://bilder.hemnet.se/images/broker_logo_2/8c/23/8c239b600e72beaa3a82d1778b7217cf.png
1307445,"[59.333005137633805,18.038967223435332]",Celsiusgatan 5,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 3 990 000 kr</span>,Slutpris 3 990 000 kr,75 283 kr/m²,2 380 kr/mån,Såld 2020-12-17,Begärt pris 3 895 000 kr,2 rum,53 m²,null,/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-celsiusgatan-5-1307445,null,+2 %,https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png
1307448,"[59.327602848631244,18.010401710783515]","Stagneliusvägen 23, 1 tr",Bostadsrättslägenhet,bostadsratt,"Fredhäll, Stockholm",<span class='sold-for'>Slutpris 3 100 000 kr</span>,Slutpris 3 100 000 kr,81 579 kr/m²,2 674 kr/mån,Såld 2020-12-17,Begärt pris 2 795 000 kr,2 rum,38 m²,null,"/salda/lagenhet-2rum-fredhall-stockholms-kommun-stagneliusvagen-23,-1-tr-1307448",null,+11 %,https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png
1307452,"[59.32978812105594,17.999815124539342]","Orvar Odds väg 2, vån 4",Bostadsrättslägenhet,bostadsratt,"Fredhäll, Stockholm",<span class='sold-for'>Slutpris 5 910 000 kr</span>,Slutpris 5 910 000 kr,101 897 kr/m²,3 024 kr/mån,Såld 2020-12-17,Begärt pris 5 195 000 kr,"2,5 rum",58 m²,null,"/salda/lagenhet-2,5rum-fredhall-stockholms-kommun-orvar-odds-vag-2,-van-4-1307452",null,+14 %,https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png
1307657,"[59.3289478628761,18.037232988962707]","John Ericssonsgatan 11, Möjlig 3:a",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 6 750 000 kr</span>,Slutpris 6 750 000 kr,92 466 kr/m²,4 236 kr/mån,Såld 2020-12-18,Begärt pris 6 495 000 kr,"2,5 rum",73 m²,null,"/salda/lagenhet-2,5rum-kungsholmen-norr-malarstrand-stockholms-kommun-john-ericssonsgatan-11,-mojlig-3-a-1307657",null,+4 %,https://bilder.hemnet.se/images/broker_logo_2/70/88/7088fe6ff6a4c2413ceb8481b3a51c7b.png
1307841,"[59.32777973828988,18.007023525408645]",Atterbomsvägen 38,Bostadsrättslägenhet,bostadsratt,"Fredhäll, Stockholm",<span class='sold-for'>Slutpris 6 000 000 kr</span>,Slutpris 6 000 000 kr,82 192 kr/m²,4 101 kr/mån,Såld 2020-09-25,Begärt pris 5 350 000 kr,3 rum,73 m²,null,/salda/lagenhet-3rum-fredhall-stockholms-kommun-atterbomsvagen-38-1307841,null,+12 %,https://bilder.hemnet.se/images/broker_logo_2/6d/b7/6db7ae1ac6c88bf6ac19132d9c93fc93.png
1307922,"[59.33686155803556,18.026946469109166]","Alströmergatan 32P, 1 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 3 925 000 kr</span>,Slutpris 3 925 000 kr,87 222 kr/m²,2 224 kr/mån,Såld 2020-12-18,Begärt pris 3 950 000 kr,2 rum,45 m²,null,"/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-alstromergatan-32p,-1-tr-1307922",null,-1 %,https://bilder.hemnet.se/images/broker_logo_2/be/e2/bee29a0992354e08dc60cc6502f5b60f.jpg
1307936,"[59.32759631460842,18.010295624868018]",Stagneliusvägen 23,Bostadsrättslägenhet,bostadsratt,"Fredhäll, Stockholm",<span class='sold-for'>Slutpris 2 300 000 kr</span>,Slutpris 2 300 000 kr,104 545 kr/m²,1 620 kr/mån,Såld 2020-12-18,Begärt pris 1 995 000 kr,1 rum,22 m²,null,/salda/lagenhet-1rum-fredhall-stockholms-kommun-stagneliusvagen-23-1307936,null,+15 %,https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png
1308242,"[59.32610431603709,18.01923684424976]",Fyrverkarbacken 40,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 8 500 000 kr</span>,Slutpris 8 500 000 kr,75 623 kr/m²,3 044 kr/mån,Såld 2020-12-20,Begärt pris 8 250 000 kr,4 rum,"112,4 m²",null,/salda/lagenhet-4rum-kungsholmen-marieberg-stockholms-kommun-fyrverkarbacken-40-1308242,null,+3 %,https://bilder.hemnet.se/images/broker_logo_2/ec/92/ec92573d800c8d9c0cf06ed9971e790c.png
1308265,"[59.33722394414723,18.02604647989482]","Alströmergatan 32  U, 3 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 3 270 000 kr</span>,Slutpris 3 270 000 kr,93 429 kr/m²,1 715 kr/mån,Såld 2020-12-18,Begärt pris 3 200 000 kr,1 rum,35 m²,null,"/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-alstromergatan-32-u,-3-tr-1308265",null,+2 %,https://bilder.hemnet.se/images/broker_logo_2/41/98/4198a02244e8c874dc5590e810dd751b.png
1308400,"[59.32643658990837,18.020796154089055]",Fyrverkarbacken 25,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 5 100 000 kr</span>,Slutpris 5 100 000 kr,92 727 kr/m²,2 928 kr/mån,Såld 2020-12-15,Begärt pris 4 595 000 kr,2 rum,55 m²,null,/salda/lagenhet-2rum-kungsholmen-fredhall-stockholms-kommun-fyrverkarbacken-25-1308400,null,+11 %,https://bilder.hemnet.se/images/broker_logo_2/73/c6/73c63376473b74a25e13711a82fcae60.png
1308403,"[59.32902450186262,18.046648118496396]","Parmmätargatan 9A, 3-4tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 10 900 000 kr</span>,Slutpris 10 900 000 kr,92 373 kr/m²,4 371 kr/mån,Såld 2020-11-20,Begärt pris 11 000 000 kr,4 rum,118 m²,null,"/salda/lagenhet-4rum-kungsholmen-stockholms-kommun-parmmatargatan-9a,-3-4tr-1308403",null,-1 %,https://bilder.hemnet.se/images/broker_logo_2/73/c6/73c63376473b74a25e13711a82fcae60.png
1308672,"[59.337146896844146,18.02665526018114]","Alströmergatan 32M, 1tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 3 950 000 kr</span>,Slutpris 3 950 000 kr,87 778 kr/m²,2 224 kr/mån,Såld 2020-12-21,Begärt pris 4 050 000 kr,2 rum,45 m²,null,"/salda/lagenhet-2rum-kungsholmen-fridhemsplan-stockholms-kommun-alstromergatan-32m,-1tr-1308672",null,-2 %,https://bilder.hemnet.se/images/broker_logo_2/b6/56/b656d8b9f26d099a415a7546b5d620a2.png
1308749,"[59.334069676711714,18.03647691017526]",Fleminggatan 32,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 10 500 000 kr</span>,Slutpris 10 500 000 kr,88 983 kr/m²,4 071 kr/mån,Såld 2020-12-21,Begärt pris 9 995 000 kr,3 rum,118 m²,null,/salda/lagenhet-3rum-kungsholmen-stockholms-kommun-fleminggatan-32-1308749,null,+5 %,https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png
1309423,"[59.33086013587854,18.028047787707163]","Fridhemsgatan 14A, 1 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 8 040 000 kr</span>,Slutpris 8 040 000 kr,83 750 kr/m²,5 179 kr/mån,Såld 2020-12-23,Begärt pris 8 040 000 kr,"3,5 rum",96 m²,null,"/salda/lagenhet-3,5rum-kungsholmen-fridhemsplan-stockholms-kommun-fridhemsgatan-14a,-1-tr-1309423",null,,https://bilder.hemnet.se/images/broker_logo_2/b6/56/b656d8b9f26d099a415a7546b5d620a2.png
1309622,"[59.33100413152329,18.04768722404802]",Kungsholmsgatan 15,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 6 565 000 kr</span>,Slutpris 6 565 000 kr,92 465 kr/m²,3 563 kr/mån,Såld 2020-10-30,Begärt pris 6 250 000 kr,3 rum,71 m²,null,/salda/lagenhet-3rum-kungsholmen-kungsholmstorg-stockholms-kommun-kungsholmsgatan-15-1309622,null,+5 %,https://bilder.hemnet.se/images/broker_logo_2/f8/ce/f8ce703998adb48113f2d029952181ab.png
1309868,"[59.33066762536727,18.037087619172624]",Bergsgatan 51,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 3 300 000 kr</span>,Slutpris 3 300 000 kr,72 368 kr/m²,1 871 kr/mån,Såld 2020-12-28,Begärt pris 3 400 000 kr,2 rum,"45,6 m²",null,/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-bergsgatan-51-1309868,null,-3 %,https://bilder.hemnet.se/images/broker_logo_2/63/7c/637c17c40a250ef71084ac34e860d757.jpg
1309916,"[59.33983666382204,18.00596148043686]","Pär Lagerkvists gata 30, 6tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 6 500 000 kr</span>,Slutpris 6 500 000 kr,87 838 kr/m²,3 428 kr/mån,Såld 2020-12-28,Begärt pris 6 500 000 kr,3 rum,74 m²,null,"/salda/lagenhet-3rum-hornsbergs-strand-stockholms-kommun-par-lagerkvists-gata-30,-6tr-1309916",null,,https://bilder.hemnet.se/images/broker_logo_2/e4/ff/e4ffcd6032e3cdf7190836c5985c34ee.png
1309953,"[59.33216893769179,18.043605860736445]","Norra Agnegatan 34A, uteplats",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 6 000 000 kr</span>,Slutpris 6 000 000 kr,90 909 kr/m²,2 563 kr/mån,Såld 2020-12-28,Begärt pris 5 995 000 kr,3 rum,66 m²,null,"/salda/lagenhet-3rum-kungsholmen-stockholms-kommun-norra-agnegatan-34a,-uteplats-1309953",null,,https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png
1310100,"[59.33039262787896,18.024576857015646]",Norr mälarstrand 100,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 2 900 000 kr</span>,Slutpris 2 900 000 kr,111 538 kr/m²,1 641 kr/mån,Såld 2020-12-29,Begärt pris 2 495 000 kr,1 rum,26 m²,null,/salda/lagenhet-1rum-kungsholmen-norr-malarstrand-stockholms-kommun-norr-malarstrand-100-1310100,null,+16 %,https://bilder.hemnet.se/images/broker_logo_2/b6/56/b656d8b9f26d099a415a7546b5d620a2.png
1310355,"[59.33167825781396,18.026485063404394]","Drottningholmsvägen 31, vån 8 av 8",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 5 550 000 kr</span>,Slutpris 5 550 000 kr,90 984 kr/m²,2 866 kr/mån,Såld 2020-10-16,Begärt pris 4 495 000 kr,3 rum,61 m²,null,"/salda/lagenhet-3rum-kungsholmen-stockholms-kommun-drottningholmsvagen-31,-van-8-av-8-1310355",null,+23 %,https://bilder.hemnet.se/images/broker_logo_2/29/ef/29ef6ea0936106a0033c5f69a2feda85.png
1310434,"[59.330745221004435,18.02487201240247]","Sysslomansgatan 11, 7 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 3 800 000 kr</span>,Slutpris 3 800 000 kr,100 000 kr/m²,2 689 kr/mån,Såld 2020-12-30,Begärt pris 3 500 000 kr,2 rum,38 m²,null,"/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-sysslomansgatan-11,-7-tr-1310434",null,+9 %,https://bilder.hemnet.se/images/broker_logo_2/d0/d1/d0d15b52be14775108dc9a3b1f65a37d.jpg
1310971,"[59.33560771570402,17.999572258474977]",Lidnersgatan 12B,Bostadsrättslägenhet,bostadsratt,"Kristineberg, Stockholm",<span class='sold-for'>Slutpris 3 300 000 kr</span>,Slutpris 3 300 000 kr,70 968 kr/m²,3 316 kr/mån,Såld 2021-01-04,Begärt pris 2 995 000 kr,2 rum,"46,5 m²",null,/salda/lagenhet-2rum-kristineberg-stockholms-kommun-lidnersgatan-12b-1310971,null,+10 %,https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png
1311146,"[59.33262227125322,18.039970663368123]",Wargentinsgatan 5B,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 3 600 000 kr</span>,Slutpris 3 600 000 kr,87 805 kr/m²,2 388 kr/mån,Såld 2021-01-05,Begärt pris 3 150 000 kr,2 rum,41 m²,null,/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-wargentinsgatan-5b-1311146,null,+14 %,https://bilder.hemnet.se/images/broker_logo_2/29/ef/29ef6ea0936106a0033c5f69a2feda85.png
1311189,"[59.33684768803414,18.02754327765616]","Gjutargatan 6, 1 / 2 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 2 600 000 kr</span>,Slutpris 2 600 000 kr,108 333 kr/m²,1 291 kr/mån,Såld 2021-01-05,Begärt pris 2 195 000 kr,1 rum,24 m²,null,"/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-gjutargatan-6,-1-2-tr-1311189",null,+18 %,https://bilder.hemnet.se/images/broker_logo_2/45/12/4512f7eb77c66e721ba9d52777e74d52.png
1311200,"[59.3343199610411,18.029974020613757]",Fridhemsgatan 33,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 3 300 000 kr</span>,Slutpris 3 300 000 kr,97 059 kr/m²,1 712 kr/mån,Såld 2021-01-05,Begärt pris 2 995 000 kr,1 rum,34 m²,1 m² biarea,/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-fridhemsgatan-33-1311200,null,+10 %,https://bilder.hemnet.se/images/broker_logo_2/73/c6/73c63376473b74a25e13711a82fcae60.png
1311201,"[59.337459126641214,18.02714039260992]",Gjutargatan 12,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 2 700 000 kr</span>,Slutpris 2 700 000 kr,112 500 kr/m²,1 303 kr/mån,Såld 2021-01-05,Begärt pris 1 995 000 kr,1 rum,24 m²,null,/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-gjutargatan-12-1311201,null,+35 %,https://bilder.hemnet.se/images/broker_logo_2/73/c6/73c63376473b74a25e13711a82fcae60.png
1311212,"[59.330718605461506,18.030655552470222]",Sankt Eriksgatan 18,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 9 300 000 kr</span>,Slutpris 9 300 000 kr,101 087 kr/m²,4 140 kr/mån,Såld 2021-01-05,Begärt pris 8 850 000 kr,3 rum,92 m²,null,/salda/lagenhet-3rum-kungsholmen-stockholms-kommun-sankt-eriksgatan-18-1311212,null,+5 %,https://bilder.hemnet.se/images/broker_logo_2/09/8d/098d01e00641ae617706acaf23bb6915.png
1311235,"[59.33002564032369,18.04649160405438]","Kungsklippan 11, 5 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 3 280 000 kr</span>,Slutpris 3 280 000 kr,105 806 kr/m²,2 471 kr/mån,Såld 2021-01-05,Begärt pris 2 650 000 kr,2 rum,31 m²,null,"/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-kungsklippan-11,-5-tr-1311235",null,+24 %,https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png
1311266,"[59.330414263879355,18.047933326672947]","Kungsklippan 14, 8 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 3 300 000 kr</span>,Slutpris 3 300 000 kr,111 864 kr/m²,2 489 kr/mån,Såld 2021-01-05,Begärt pris 2 750 000 kr,"1,5 rum","29,5 m²",null,"/salda/lagenhet-1,5rum-kungsholmen-stockholms-kommun-kungsklippan-14,-8-tr-1311266",null,+20 %,https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png
1311267,"[59.33842357668598,18.02430627896344]",Kungsholms strand 171,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 3 450 000 kr</span>,Slutpris 3 450 000 kr,96 910 kr/m²,1 832 kr/mån,Såld 2021-01-05,Begärt pris 3 150 000 kr,2 rum,"35,6 m²",null,/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-kungsholms-strand-171-1311267,null,+10 %,https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png
1311299,"[59.32717392646856,18.00951969604983]","Atterbomsvägen 30,  2 tr",Bostadsrättslägenhet,bostadsratt,"Fredhäll, Stockholm",<span class='sold-for'>Slutpris 2 625 000 kr</span>,Slutpris 2 625 000 kr,105 000 kr/m²,1 527 kr/mån,Såld 2021-01-05,Begärt pris 2 350 000 kr,1 rum,25 m²,null,"/salda/lagenhet-1rum-kungsholmen-fredhall-stockholms-kommun-atterbomsvagen-30,-2-tr-1311299",null,+12 %,https://bilder.hemnet.se/images/broker_logo_2/45/12/4512f7eb77c66e721ba9d52777e74d52.png
1311328,"[59.33454374324179,18.030011551222117]",Fleminggatan 93,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 5 770 000 kr</span>,Slutpris 5 770 000 kr,108 868 kr/m²,2 440 kr/mån,Såld 2021-01-05,Begärt pris 4 995 000 kr,2 rum,53 m²,null,/salda/lagenhet-2rum-kungsholmen-fridhemsplan-stockholms-kommun-fleminggatan-93-1311328,null,+16 %,https://bilder.hemnet.se/images/broker_logo_2/70/88/7088fe6ff6a4c2413ceb8481b3a51c7b.png
1311488,"[59.331276684262924,18.02945663780142]",Karlsviksgatan 19,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 6 100 000 kr</span>,Slutpris 6 100 000 kr,96 063 kr/m²,3 393 kr/mån,Såld 2020-12-10,Begärt pris 5 700 000 kr,"2,5 rum","63,5 m²",null,"/salda/lagenhet-2,5rum-kungsholmen-stockholms-kommun-karlsviksgatan-19-1311488",null,+7 %,https://bilder.hemnet.se/images/broker_logo_2/6d/b7/6db7ae1ac6c88bf6ac19132d9c93fc93.png
1311541,"[59.33011940234631,18.050931725931157]",Kungsbro Strand 17,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 3 800 000 kr</span>,Slutpris 3 800 000 kr,97 436 kr/m²,3 097 kr/mån,Såld 2021-01-04,Begärt pris 3 950 000 kr,2 rum,39 m²,null,/salda/lagenhet-2rum-kungsholmen-kungsklippan-stockholms-kommun-kungsbro-strand-17-1311541,null,-4 %,https://bilder.hemnet.se/images/broker_logo_2/f8/ce/f8ce703998adb48113f2d029952181ab.png
1311551,"[59.32989231480702,18.041045572922137]","Bergsgatan 27A, 2 tr ö.g.",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",<span class='sold-for'>Slutpris 5 310 000 kr</span>,Slutpris 5 310 000 kr,106 200 kr/m²,2 787 kr/mån,Såld 2021-01-05,Begärt pris 4 495 000 kr,2 rum,50 m²,null,"/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-bergsgatan-27a,-2-tr-o,g,-1311551",null,+18 %,https://bilder.hemnet.se/images/broker_logo_2/87/0a/870ac032d04836b98ea5210eb5ac4633.png
1311552,"[59.33823987303055,18.00506391790015]",Lars Forssells gata 22,Bostadsrättslägenhet,bostadsratt,"Kristineberg, Stockholm",<span class='sold-for'>Slutpris 5 800 000 kr</span>,Slutpris 5 800 000 kr,76 316 kr/m²,2 903 kr/mån,Såld 2021-01-06,Begärt pris 5 295 000 kr,"2,5 rum",76 m²,null,"/salda/lagenhet-2,5rum-hornsberg-kungsholmen-stockholms-kommun-lars-forssells-gata-22-1311552",null,+10 %,https://bilder.hemnet.se/images/broker_logo_2/f0/f1/f0f1f441b7e01428e92efe1625d59ecf.jpg
