id,coordinate,address,typeSummary,iconName,location_name,price,formatted_price,price_per_area,fee,sale_date,asked_price,rooms,living_space,supplemental_area,url,land_area,formatted_price_change_percentage,broker_logo_url,price_change,floor,location_part,street_id,latitude,longitude
1196338,"[59.3306443375853,18.00321442659659]",Frödingsvägen 9,Bostadsrättslägenhet,bostadsratt,"Fredhäll, Stockholm",3250000,Slutpris 3 250 000 kr,82278,2260,2020-06-02,3150000,2,39.5,0,/salda/lagenhet-2rum-kungsholmen-fredhall-stockholms-kommun-frodingsvagen-9-1196338,null,+3 %,https://bilder.hemnet.se/images/broker_logo_2/63/7c/637c17c40a250ef71084ac34e860d757.jpg,3,0,Fredhäll,frdingsvgen,59.3306443375853,18.00321442659659
1196371,"[59.334254380165405,18.035877816737084]","Inedalsgatan 6, våning 4 / 6",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",11000000,Slutpris 11 000 000 kr,88710,2962,2020-06-02,9495000,4,124,0,"/salda/lagenhet-4rum-kungsholmen-stockholms-kommun-inedalsgatan-6,-vaning-4-6-1196371",null,+16 %,https://bilder.hemnet.se/images/broker_logo_2/73/c6/73c63376473b74a25e13711a82fcae60.png,16,4,Kungsholmen,inedalsgatan,59.334254380165405,18.035877816737084
1196372,"[59.33054860667764,18.05102299250819]","Kungsbro strand 19, 2 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",3750000,Slutpris 3 750 000 kr,98684,3034,2020-06-02,3495000,2,38,0,"/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-kungsbro-strand-19,-2-tr-1196372",null,+7 %,https://bilder.hemnet.se/images/broker_logo_2/f8/ce/f8ce703998adb48113f2d029952181ab.png,7,2,Kungsholmen,kungsbrostrand,59.33054860667764,18.05102299250819
1196453,"[59.330252204476665,18.005800099341013]","Vitalisvägen 7, våning 3",Bostadsrättslägenhet,bostadsratt,"Fredhäll, Stockholm",2950000,Slutpris 2 950 000 kr,73750,2114,2020-06-02,2950000,1,40,0,"/salda/lagenhet-1,5rum-fredhall-stockholms-kommun-vitalisvagen-7,-vaning-3-1196453",null,,https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png,0,3,Fredhäll,vitalisvgen,59.330252204476665,18.005800099341013
1196493,"[59.32600243331875,18.01354822749357]",Wivalliusgatan 30,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",5300000,Slutpris 5 300 000 kr,75177,3856,2020-06-02,4975000,3,70.5,0,"/salda/lagenhet-3,5rum-marieberg-stockholms-kommun-wivalliusgatan-30-1196493",null,+7 %,https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png,7,0,Kungsholmen,wivalliusgatan,59.32600243331875,18.01354822749357
1196915,"[59.33668898866683,18.012683712563014]","Lustgårdsgatan 20, vån 8",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",6560000,Slutpris 6 560 000 kr,75402,3244,2020-06-03,6450000,4,87,0,"/salda/lagenhet-4rum-kungsholmen-stockholms-kommun-lustgardsgatan-20,-van-8-1196915",null,+2 %,https://bilder.hemnet.se/images/broker_logo_2/63/7c/637c17c40a250ef71084ac34e860d757.jpg,2,8,Kungsholmen,lustgrdsgatan,59.33668898866683,18.012683712563014
1197026,"[59.335730047807694,17.997771413566472]","Lidnersplan 16, 4 tr",Bostadsrättslägenhet,bostadsratt,"Kristineberg, Stockholm",2850000,Slutpris 2 850 000 kr,83824,1923,2020-06-03,2700000,1,34,0,"/salda/lagenhet-1,5rum-kungsholmen-kristineberg-stockholms-kommun-lidnersplan-16,-4-tr-1197026",null,+6 %,https://bilder.hemnet.se/images/broker_logo_2/f8/ce/f8ce703998adb48113f2d029952181ab.png,6,4,Kristineberg,lidnersplan,59.335730047807694,17.997771413566472
1197085,"[59.33068812705631,18.027715917349067]",Fridhemsgatan 12A 2 tr,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",3795000,Slutpris 3 795 000 kr,80745,1764,2020-06-03,3795000,2,47,0,/salda/lagenhet-2rum-stockholms-kommun-fridhemsgatan-12a-2-tr-1197085,null,,https://bilder.hemnet.se/images/broker_logo_2/63/7c/637c17c40a250ef71084ac34e860d757.jpg,0,0,Kungsholmen,fridhemsgatan,59.33068812705631,18.027715917349067
1197092,"[59.33413407560426,18.030238865831226]",Fridhemsgatan 31,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",4960000,Slutpris 4 960 000 kr,90182,2837,2020-06-03,4495000,2,55,0,/salda/lagenhet-2rum-kungsholmen-fridhemsplan-stockholms-kommun-fridhemsgatan-31-1197092,null,+10 %,https://bilder.hemnet.se/images/broker_logo_2/f8/ce/f8ce703998adb48113f2d029952181ab.png,10,0,Kungsholmen,fridhemsgatan,59.33413407560426,18.030238865831226
1197231,"[59.33483579198572,18.01587888480187]",Lindhagensterrassen 27,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",6400000,Slutpris 6 400 000 kr,89510,3059,2020-06-03,5995000,3,71.5,0,/salda/lagenhet-3rum-hornsbergs-strand-lindhagen-stockholms-kommun-lindhagensterrassen-27-1197231,null,+7 %,https://bilder.hemnet.se/images/broker_logo_2/e2/b5/e2b54e2572a76c90b88202121905077e.png,7,0,Kungsholmen,lindhagensterrassen,59.33483579198572,18.01587888480187
1197346,"[59.33050751870848,18.004081646264304]","Ernst Ahlgrens väg 4, våning 3",Bostadsrättslägenhet,bostadsratt,"Fredhäll, Stockholm",3400000,Slutpris 3 400 000 kr,80952,2217,2020-06-03,3250000,2,42,0,"/salda/lagenhet-2rum-fredhall-stockholms-kommun-ernst-ahlgrens-vag-4,-vaning-3-1197346",null,+5 %,https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png,5,3,Fredhäll,ernstahlgrensvg,59.33050751870848,18.004081646264304
1197414,"[59.3312378341395,18.00319649515262]","Frödingsvägen 2, 1,5tr ",Bostadsrättslägenhet,bostadsratt,"Fredhäll, Stockholm",3250000,Slutpris 3 250 000 kr,90278,1710,2020-06-03,3095000,2,36,0,"/salda/lagenhet-2rum-fredhall-stockholms-kommun-frodingsvagen-2,-1,5tr-1197414",null,+5 %,https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png,5,1,Fredhäll,frdingsvgen,59.3312378341395,18.00319649515262
1197573,"[59.330948235800456,18.00211574366762]",Fredhällsgatan 5,Bostadsrättslägenhet,bostadsratt,"Fredhäll, Stockholm",7250000,Slutpris 7 250 000 kr,92949,3905,2020-06-03,5995000,3,78,0,/salda/lagenhet-3rum-kungsholmen-fredhall-stockholms-kommun-fredhallsgatan-5-1197573,null,+21 %,https://bilder.hemnet.se/images/broker_logo_2/c9/5d/c95d4747f3ed25d9c044a37d6d974aa4.png,21,0,Fredhäll,fredhllsgatan,59.330948235800456,18.00211574366762
1197703,"[59.33652349174358,18.03143683576045]","Industrigatan 2A, vån 4",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",9350000,Slutpris 9 350 000 kr,89904,5680,2020-06-04,9500000,4,104,0,"/salda/lagenhet-4rum-kungsholmen-fridhemsplan-stockholms-kommun-industrigatan-2a,-van-4-1197703",null,-2 %,https://bilder.hemnet.se/images/broker_logo_2/b6/56/b656d8b9f26d099a415a7546b5d620a2.png,-2,4,Kungsholmen,industrigatan,59.33652349174358,18.03143683576045
1197949,"[59.336909207967736,18.028762435187218]",Svarvargatan 18,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",7000000,Slutpris 7 000 000 kr,94595,2570,2020-06-04,6395000,3,74,0,/salda/lagenhet-3rum-kungsholmen-stockholms-kommun-svarvargatan-18-1197949,null,+9 %,https://bilder.hemnet.se/images/broker_logo_2/8d/31/8d31f5e30a0c52d9487f5e45af435ce2.png,9,0,Kungsholmen,svarvargatan,59.336909207967736,18.028762435187218
1197969,"[59.33421399687798,18.029507285362875]",Fridhemsgatan 29B,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",8720000,Slutpris 8 720 000 kr,101043,4647,2020-06-04,7995000,3,86.3,0,/salda/lagenhet-3rum-kungsholmen-fridhemsplan-stockholms-kommun-fridhemsgatan-29b-1197969,null,+9 %,https://bilder.hemnet.se/images/broker_logo_2/70/88/7088fe6ff6a4c2413ceb8481b3a51c7b.png,9,0,Kungsholmen,fridhemsgatan,59.33421399687798,18.029507285362875
1198087,"[59.335182386006764,18.041166945776745]","P O Hallmans gata 13, tr 8 & 9",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",15400000,Slutpris 15 400 000 kr,89431,7819,2020-06-04,16500000,5,172.2,0,"/salda/lagenhet-5rum-kungsholmen-stockholms-kommun-p-o-hallmans-gata-13,-tr-8-9-1198087",null,-7 %,https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png,-7,0,Kungsholmen,pohallmansgata,59.335182386006764,18.041166945776745
1198182,"[59.33666699323028,18.012857656555518]",Lustgårdsgatan 14,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",5425000,Slutpris 5 425 000 kr,63081,3033,2020-06-04,5475000,3,86,0,/salda/lagenhet-3rum-hornsbergs-strand-stockholms-kommun-lustgardsgatan-14-1198182,null,-1 %,https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png,-1,0,Kungsholmen,lustgrdsgatan,59.33666699323028,18.012857656555518
1198233,"[59.33608218251341,18.027228862567863]",Alströmergatan 45 B,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",5400000,Slutpris 5 400 000 kr,94737,2325,2020-06-04,4995000,2,57,0,/salda/lagenhet-2rum-fridhemsplan-stockholms-kommun-alstromergatan-45-b-1198233,null,+8 %,https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png,8,0,Kungsholmen,alstrmergatan,59.33608218251341,18.027228862567863
1198245,"[59.32942147064097,18.049268799279247]","Kungsholms Kyrkoplan 4, vån 5 / 6",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",11200000,Slutpris 11 200 000 kr,103704,4515,2020-06-04,11200000,4,108,0,"/salda/lagenhet-4rum-kungsholmstorg-stockholms-kommun-kungsholms-kyrkoplan-4,-van-5-6-1198245",null,,https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png,0,5,Kungsholmen,kungsholmskyrkoplan,59.32942147064097,18.049268799279247
1198321,"[59.33077979355131,18.04613709033011]","Pipersgatan 18, 4 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",3350000,Slutpris 3 350 000 kr,101515,2776,2020-06-04,3250000,1,33,0,"/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-pipersgatan-18,-4-tr-1198321",null,+3 %,https://bilder.hemnet.se/images/broker_logo_2/45/12/4512f7eb77c66e721ba9d52777e74d52.png,3,4,Kungsholmen,pipersgatan,59.33077979355131,18.04613709033011
1198734,"[59.329074562505205,18.03796531281491]","John Ericssonsgatan 14, 2tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",4100000,Slutpris 4 100 000 kr,97619,2076,2020-06-05,3495000,2,42,0,"/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-john-ericssonsgatan-14,-2tr-1198734",null,+17 %,https://bilder.hemnet.se/images/broker_logo_2/ec/92/ec92573d800c8d9c0cf06ed9971e790c.png,17,2,Kungsholmen,johnericssonsgatan,59.329074562505205,18.03796531281491
1198869,"[59.32879768207055,18.034423495731765]","Pontonjärgatan 16, 2tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",4950000,Slutpris 4 950 000 kr,90000,3552,2020-06-05,4950000,2,55,0,"/salda/lagenhet-2rum-nedre-kungsholmen-stockholms-kommun-pontonjargatan-16,-2tr-1198869",null,,https://bilder.hemnet.se/images/broker_logo_2/09/8d/098d01e00641ae617706acaf23bb6915.png,0,2,Kungsholmen,pontonjrgatan,59.32879768207055,18.034423495731765
1198924,"[59.330582107435724,18.02918372548393]","Karlsviksgatan 14, 3tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",7700000,Slutpris 7 700 000 kr,93902,2148,2020-06-05,7295000,3,82,0,"/salda/lagenhet-3rum-kungsholmen-norr-malarstrand-stockholms-kommun-karlsviksgatan-14,-3tr-1198924",null,+6 %,https://bilder.hemnet.se/images/broker_logo_2/f8/ce/f8ce703998adb48113f2d029952181ab.png,6,3,Kungsholmen,karlsviksgatan,59.330582107435724,18.02918372548393
1198963,"[59.336848096014336,18.02752572447177]","Gjutargatan 6, 5 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",9400000,Slutpris 9 400 000 kr,98947,5134,2020-06-05,8995000,3,95,14,"/salda/lagenhet-3rum-kungsholmen-fridhemsplan-stockholms-kommun-gjutargatan-6,-5-tr-1198963",null,+5 %,https://bilder.hemnet.se/images/broker_logo_2/b6/56/b656d8b9f26d099a415a7546b5d620a2.png,5,5,Kungsholmen,gjutargatan,59.336848096014336,18.02752572447177
1199460,"[59.33731402841687,18.026036908441597]",Alströmergatan 32E,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",2235000,Slutpris 2 235 000 kr,131471,784,2020-06-07,1995000,1,17,0,/salda/lagenhet-1rum-fridhemsplan-stockholms-kommun-alstromergatan-32e-1199460,null,+12 %,https://bilder.hemnet.se/images/broker_logo_2/09/8d/098d01e00641ae617706acaf23bb6915.png,12,0,Kungsholmen,alstrmergatan,59.33731402841687,18.026036908441597
1199470,"[59.332559462006145,18.043429767180324]","Norra Agnegatan 38, 5 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",6250000,Slutpris 6 250 000 kr,102459,2337,2020-06-07,5895000,2,61,0,"/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-norra-agnegatan-38,-5-tr-1199470",null,+6 %,https://bilder.hemnet.se/images/broker_logo_2/a7/fa/a7fa9a4ae14a0a1e3dfcaed2a442a009.png,6,5,Kungsholmen,norraagnegatan,59.332559462006145,18.043429767180324
1199499,"[59.328906333331545,18.006490067969786]","Stagneliusvägen 38, Vån 5 / 5, Accepteratpris",Bostadsrättslägenhet,bostadsratt,"Fredhäll, Stockholm",3650000,Slutpris 3 650 000 kr,81111,2174,2020-06-07,3650000,2,45,0,"/salda/lagenhet-2rum-kungsholmen-fredhall-stockholms-kommun-stagneliusvagen-38,-van-5-5,-accepteratpris-1199499",null,,https://bilder.hemnet.se/images/broker_logo_2/73/c6/73c63376473b74a25e13711a82fcae60.png,0,0,Fredhäll,stagneliusvgen,59.328906333331545,18.006490067969786
1199583,"[59.338584779553145,18.008418963677624]","Pär Lagerkvists Gata 6, vån 6 / 7",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",5100000,Slutpris 5 100 000 kr,71831,3376,2020-06-07,4950000,3,71,0,"/salda/lagenhet-3rum-hornsbergs-strand-stockholms-kommun-par-lagerkvists-gata-6,-van-6-7-1199583",null,+3 %,https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png,3,6,Kungsholmen,prlagerkvistsgata,59.338584779553145,18.008418963677624
1199797,"[59.32899154449192,18.029956494328705]","Sven Rinmans gata 3, 4 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",3670000,Slutpris 3 670 000 kr,99189,1908,2020-06-08,3350000,2,37,0,"/salda/lagenhet-2rum-kungsholmen-norr-malarstrand-stockholms-kommun-sven-rinmans-gata-3,-4-tr-1199797",null,+10 %,https://bilder.hemnet.se/images/broker_logo_2/09/8d/098d01e00641ae617706acaf23bb6915.png,10,4,Kungsholmen,svenrinmansgata,59.32899154449192,18.029956494328705
1199968,"[59.334928138441896,18.001376666774394]",Ola Hanssonsgatan 6,Bostadsrättslägenhet,bostadsratt,"Kristineberg, Stockholm",3000000,Slutpris 3 000 000 kr,84507,2336,2020-06-08,2850000,2,35.5,0,/salda/lagenhet-2rum-kungsholmen-kristineberg-stockholms-kommun-ola-hanssonsgatan-6-1199968,null,+5 %,https://bilder.hemnet.se/images/broker_logo_2/d0/d1/d0d15b52be14775108dc9a3b1f65a37d.jpg,5,0,Kristineberg,olahanssonsgatan,59.334928138441896,18.001376666774394
1199971,"[59.333310524614475,18.038203067757134]",Polhemsgatan 38,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",4000000,Slutpris 4 000 000 kr,97561,2382,2020-06-08,3795000,2,41,0,/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-polhemsgatan-38-1199971,null,+5 %,https://bilder.hemnet.se/images/broker_logo_2/e4/c6/e4c6ab096175dccfec69f62fdd50deb4.jpg,5,0,Kungsholmen,polhemsgatan,59.333310524614475,18.038203067757134
1200056,"[59.32818477811116,18.012827183135226]",Wennerbergsgatan 2,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",6000000,Slutpris 6 000 000 kr,68966,4611,2020-06-08,5750000,4,87,0,/salda/lagenhet-4rum-kungsholmen-stockholms-kommun-wennerbergsgatan-2-1200056,null,+4 %,https://bilder.hemnet.se/images/broker_logo_2/e2/b5/e2b54e2572a76c90b88202121905077e.png,4,0,Kungsholmen,wennerbergsgatan,59.32818477811116,18.012827183135226
1200070,"[59.33116644194766,17.99849463001176]","Rålambsvägen 69, 4tr",Bostadsrättslägenhet,bostadsratt,"Fredhäll, Stockholm",3350000,Slutpris 3 350 000 kr,85897,2453,2020-06-08,3350000,2,39,0,"/salda/lagenhet-2rum-kungsholmen-fredhall-stockholms-kommun-ralambsvagen-69,-4tr-1200070",null,,https://bilder.hemnet.se/images/broker_logo_2/e2/b5/e2b54e2572a76c90b88202121905077e.png,0,4,Fredhäll,rlambsvgen,59.33116644194766,17.99849463001176
1200218,"[59.33630438485484,18.014936218712688]",Kellgrensgatan 10,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",4050000,Slutpris 4 050 000 kr,75701,3473,2020-06-08,3850000,2,53.5,0,/salda/lagenhet-2rum-lindhagen-stockholms-kommun-kellgrensgatan-10-1200218,null,+5 %,https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png,5,0,Kungsholmen,kellgrensgatan,59.33630438485484,18.014936218712688
1200535,"[59.330397834009126,18.04863530766561]","Kungsklippan 12, 1tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",3050000,Slutpris 3 050 000 kr,100000,2604,2020-06-09,2850000,1,30.5,0,"/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-kungsklippan-12,-1tr-1200535",null,+7 %,https://bilder.hemnet.se/images/broker_logo_2/63/7c/637c17c40a250ef71084ac34e860d757.jpg,7,1,Kungsholmen,kungsklippan,59.330397834009126,18.04863530766561
1200618,"[59.33255380414575,18.006918078480556]",Hjalmar Söderbergs väg 10,Bostadsrättslägenhet,bostadsratt,"Kristineberg, Stockholm",4500000,Slutpris 4 500 000 kr,84906,3156,2020-06-09,4290000,2,53,0,/salda/lagenhet-2rum-kungholmen-kristineberg-stockholms-kommun-hjalmar-soderbergs-vag-10-1200618,null,+5 %,https://bilder.hemnet.se/images/broker_logo_2/09/8d/098d01e00641ae617706acaf23bb6915.png,5,0,Kristineberg,hjalmarsderbergsvg,59.33255380414575,18.006918078480556
1200696,"[59.334254789256846,18.035860265025548]","Inedalsgatan 6, 3tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",11600000,Slutpris 11 600 000 kr,76316,3408,2020-06-09,11500000,5,152,0,"/salda/lagenhet-5,5rum-kungsholmen-fridhemsplan-stockholms-kommun-inedalsgatan-6,-3tr-1200696",null,+1 %,https://bilder.hemnet.se/images/broker_logo_2/f8/ce/f8ce703998adb48113f2d029952181ab.png,1,3,Kungsholmen,inedalsgatan,59.334254789256846,18.035860265025548
1200749,"[59.330359355632076,18.005440264445284]",Vitalisvägen 6,Bostadsrättslägenhet,bostadsratt,"Fredhäll, Stockholm",3400000,Slutpris 3 400 000 kr,74725,2359,2020-06-09,3145000,2,45.5,0,/salda/lagenhet-2rum-fredhall-stockholms-kommun-vitalisvagen-6-1200749,null,+8 %,https://bilder.hemnet.se/images/broker_logo_2/6d/b7/6db7ae1ac6c88bf6ac19132d9c93fc93.png,8,0,Fredhäll,vitalisvgen,59.330359355632076,18.005440264445284
1200785,"[59.33452936125353,18.017469821776654]","Ulriksborgsgatan 9, 6tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",3180000,Slutpris 3 180 000 kr,79500,2530,2020-06-09,2895000,1,40,0,"/salda/lagenhet-1rum-kungsholmen-stadshagen-stockholms-kommun-ulriksborgsgatan-9,-6tr-1200785",null,+10 %,https://bilder.hemnet.se/images/broker_logo_2/f8/ce/f8ce703998adb48113f2d029952181ab.png,10,6,Kungsholmen,ulriksborgsgatan,59.33452936125353,18.017469821776654
1200919,"[59.33052342798502,18.03594921689647]",Polhemsgatan 21,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",5300000,Slutpris 5 300 000 kr,96364,2390,2020-06-09,4995000,2,55,0,/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-polhemsgatan-21-1200919,null,+6 %,https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png,6,0,Kungsholmen,polhemsgatan,59.33052342798502,18.03594921689647
1201029,"[59.32906813809759,18.030912936063977]","Pontonjärgatan 33,4 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",2660000,Slutpris 2 660 000 kr,115652,1143,2020-06-10,2300000,1,23,0,"/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-pontonjargatan-33,4-tr-1201029",null,+16 %,https://bilder.hemnet.se/images/broker_logo_2/8d/31/8d31f5e30a0c52d9487f5e45af435ce2.png,16,4,Kungsholmen,pontonjrgatan,59.32906813809759,18.030912936063977
1201229,"[59.33608177457639,18.027246415362004]","Alströmergatan 45B, 3 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",5230000,Slutpris 5 230 000 kr,100384,2001,2020-06-10,4650000,2,52.1,0,"/salda/lagenhet-2rum-kungsholmen-fridhemsplan-stockholms-kommun-alstromergatan-45b,-3-tr-1201229",null,+12 %,https://bilder.hemnet.se/images/broker_logo_2/b6/56/b656d8b9f26d099a415a7546b5d620a2.png,12,3,Kungsholmen,alstrmergatan,59.33608177457639,18.027246415362004
1201323,"[59.33039427540056,18.04801946680072]","Kungsklippan 14, 5 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",3410000,Slutpris 3 410 000 kr,93425,2938,2020-06-10,3150000,2,36.5,0,"/salda/lagenhet-2rum-kungsholmen-kungsklippan-stockholms-kommun-kungsklippan-14,-5-tr-1201323",null,+8 %,https://bilder.hemnet.se/images/broker_logo_2/f8/ce/f8ce703998adb48113f2d029952181ab.png,8,5,Kungsholmen,kungsklippan,59.33039427540056,18.04801946680072
1201461,"[59.33050407223652,18.04716757503276]","Kungsklippan 20, 5tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",4210000,Slutpris 4 210 000 kr,109351,3066,2020-06-10,3650000,2,38.5,0,"/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-kungsklippan-20,-5tr-1201461",null,+15 %,https://bilder.hemnet.se/images/broker_logo_2/c9/5d/c95d4747f3ed25d9c044a37d6d974aa4.png,15,5,Kungsholmen,kungsklippan,59.33050407223652,18.04716757503276
1201488,"[59.33286771543563,18.03946498034222]",Wargentinsgatan 5E  /  Celsiusgatan,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",5200000,Slutpris 5 200 000 kr,101961,2792,2020-06-10,4350000,2,51,0,/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-wargentinsgatan-5e-celsiusgatan-1201488,null,+20 %,https://bilder.hemnet.se/images/broker_logo_2/c9/5d/c95d4747f3ed25d9c044a37d6d974aa4.png,20,0,Kungsholmen,wargentinsgatan,59.33286771543563,18.03946498034222
1201556,"[59.33174066969334,18.045396576413854]","Kungsholmsgatan 20A, 1tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",4430000,Slutpris 4 430 000 kr,96304,2190,2020-06-10,3950000,2,46,0,"/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-kungsholmsgatan-20a,-1tr-1201556",null,+12 %,https://bilder.hemnet.se/images/broker_logo_2/f8/ce/f8ce703998adb48113f2d029952181ab.png,12,1,Kungsholmen,kungsholmsgatan,59.33174066969334,18.045396576413854
1201567,"[59.33820752806333,18.02316128696757]","Igeldammsgatan 34, 2tr mot gård",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",2060000,Slutpris 2 060 000 kr,128750,798,2020-06-10,1950000,1,16,0,"/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-igeldammsgatan-34,-2tr-mot-gard-1201567",null,+6 %,https://bilder.hemnet.se/images/broker_logo_2/c9/5d/c95d4747f3ed25d9c044a37d6d974aa4.png,6,2,Kungsholmen,igeldammsgatan,59.33820752806333,18.02316128696757
1201737,"[59.33072071514267,18.045973519838878]",Pipersgatan 18,Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",3900000,Slutpris 3 900 000 kr,104000,3002,2020-06-10,3495000,2,37.5,0,/salda/lagenhet-2rum-kungsholmen-stockholms-kommun-pipersgatan-18-1201737,null,+12 %,https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png,12,0,Kungsholmen,pipersgatan,59.33072071514267,18.045973519838878
1201794,"[59.33000154752689,18.046753237519717]","Kungsklippan 11, Vån 3",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",2900000,Slutpris 2 900 000 kr,93548,2451,2020-06-10,2595000,1,31,0,"/salda/lagenhet-1,5rum-kungsholmen-stockholms-kommun-kungsklippan-11,-van-3-1201794",null,+12 %,https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png,12,0,Kungsholmen,kungsklippan,59.33000154752689,18.046753237519717
1201907,"[59.33641196227934,18.026185279972843]","Alströmergatan 49, 4 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",2300000,Slutpris 2 300 000 kr,115000,1432,2020-06-10,1975000,1,20,0,"/salda/lagenhet-1rum-kungsholmen-stockholms-kommun-alstromergatan-49,-4-tr-1201907",null,+16 %,https://bilder.hemnet.se/images/broker_logo_2/d0/d1/d0d15b52be14775108dc9a3b1f65a37d.jpg,16,4,Kungsholmen,alstrmergatan,59.33641196227934,18.026185279972843
1201918,"[59.33458297187947,18.025617960790115]","Mariebergsgatan 30, 6 tr",Bostadsrättslägenhet,bostadsratt,"Kungsholmen, Stockholm",5250000,Slutpris 5 250 000 kr,78358,3370,2020-06-11,5250000,3,67,0,"/salda/lagenhet-3rum-kungsholmen-fridhemsplan-stockholms-kommun-mariebergsgatan-30,-6-tr-1201918",null,,https://bilder.hemnet.se/images/broker_logo_2/b6/56/b656d8b9f26d099a415a7546b5d620a2.png,0,6,Kungsholmen,mariebergsgatan,59.33458297187947,18.025617960790115
